1988
"{'TP': 0, 'TN': 901, 'FP': 0, 'FN': 899}"
"{'TP': 0, 'TN': 901, 'FP': 0, 'FN': 899}"
"{'TP': 0, 'TN': 901, 'FP': 0, 'FN': 899}"
"{'TP': 57, 'TN': 825, 'FP': 76, 'FN': 842}"
"{'TP': 151, 'TN': 739, 'FP': 162, 'FN': 748}"
"{'TP': 23, 'TN': 869, 'FP': 32, 'FN': 876}"
"{'TP': 1, 'TN': 899, 'FP': 2, 'FN': 898}"
"{'TP': 0, 'TN': 899, 'FP': 2, 'FN': 899}"
"{'TP': 3, 'TN': 889, 'FP': 12, 'FN': 896}"
"{'TP': 76, 'TN': 819, 'FP': 82, 'FN': 823}"
