,1988
0,0.710365355014801
1,0.680832945383512
2,0.6954356340261606
3,0.6715839000848624
4,0.65137891127513
5,0.6333089126990392
6,0.5978783919261053
7,0.3589877417454353
8,0.2182711110665248
9,0.09979881174289264
10,0.10076070935107194
11,0.08845340095173854
12,0.0769114802376582
13,0.09540528639291342
14,0.08860522963536474
