,1989
0,0.7107885525776789
1,0.6955645176080557
2,0.6891937897755549
3,0.6914012294549209
4,0.6253831157317529
5,0.560473593381735
6,0.2652747344512206
7,0.15556829136151534
8,0.10999901950932466
9,0.01780770095781638
10,0.09007848809974697
11,0.0075479974038898945
12,0.006467054024911844
13,0.004763379460200667
14,0.004266831217906796
