1989
"{'TP': 907, 'TN': 0, 'FP': 893, 'FN': 0}"
"{'TP': 907, 'TN': 0, 'FP': 893, 'FN': 0}"
"{'TP': 907, 'TN': 0, 'FP': 893, 'FN': 0}"
"{'TP': 1, 'TN': 893, 'FP': 0, 'FN': 906}"
"{'TP': 0, 'TN': 893, 'FP': 0, 'FN': 907}"
"{'TP': 0, 'TN': 893, 'FP': 0, 'FN': 907}"
"{'TP': 80, 'TN': 893, 'FP': 0, 'FN': 827}"
"{'TP': 900, 'TN': 47, 'FP': 846, 'FN': 7}"
"{'TP': 906, 'TN': 14, 'FP': 879, 'FN': 1}"
"{'TP': 906, 'TN': 15, 'FP': 878, 'FN': 1}"
"{'TP': 902, 'TN': 27, 'FP': 866, 'FN': 5}"
"{'TP': 863, 'TN': 207, 'FP': 686, 'FN': 44}"
"{'TP': 492, 'TN': 773, 'FP': 120, 'FN': 415}"
"{'TP': 372, 'TN': 832, 'FP': 61, 'FN': 535}"
"{'TP': 528, 'TN': 750, 'FP': 143, 'FN': 379}"
"{'TP': 787, 'TN': 460, 'FP': 433, 'FN': 120}"
"{'TP': 868, 'TN': 197, 'FP': 696, 'FN': 39}"
"{'TP': 871, 'TN': 193, 'FP': 700, 'FN': 36}"
"{'TP': 838, 'TN': 334, 'FP': 559, 'FN': 69}"
"{'TP': 728, 'TN': 579, 'FP': 314, 'FN': 179}"
"{'TP': 646, 'TN': 665, 'FP': 228, 'FN': 261}"
"{'TP': 687, 'TN': 629, 'FP': 264, 'FN': 220}"
"{'TP': 759, 'TN': 523, 'FP': 370, 'FN': 148}"
"{'TP': 814, 'TN': 442, 'FP': 451, 'FN': 93}"
"{'TP': 795, 'TN': 469, 'FP': 424, 'FN': 112}"
"{'TP': 742, 'TN': 567, 'FP': 326, 'FN': 165}"
"{'TP': 711, 'TN': 619, 'FP': 274, 'FN': 196}"
"{'TP': 729, 'TN': 592, 'FP': 301, 'FN': 178}"
"{'TP': 767, 'TN': 523, 'FP': 370, 'FN': 140}"
"{'TP': 778, 'TN': 512, 'FP': 381, 'FN': 129}"
"{'TP': 751, 'TN': 563, 'FP': 330, 'FN': 156}"
"{'TP': 735, 'TN': 601, 'FP': 292, 'FN': 172}"
"{'TP': 750, 'TN': 586, 'FP': 307, 'FN': 157}"
"{'TP': 771, 'TN': 545, 'FP': 348, 'FN': 136}"
"{'TP': 775, 'TN': 545, 'FP': 348, 'FN': 132}"
"{'TP': 763, 'TN': 579, 'FP': 314, 'FN': 144}"
"{'TP': 752, 'TN': 609, 'FP': 284, 'FN': 155}"
"{'TP': 756, 'TN': 609, 'FP': 284, 'FN': 151}"
"{'TP': 765, 'TN': 595, 'FP': 298, 'FN': 142}"
"{'TP': 779, 'TN': 575, 'FP': 318, 'FN': 128}"
"{'TP': 793, 'TN': 550, 'FP': 343, 'FN': 114}"
"{'TP': 798, 'TN': 548, 'FP': 345, 'FN': 109}"
"{'TP': 800, 'TN': 546, 'FP': 347, 'FN': 107}"
"{'TP': 802, 'TN': 550, 'FP': 343, 'FN': 105}"
"{'TP': 801, 'TN': 554, 'FP': 339, 'FN': 106}"
"{'TP': 801, 'TN': 561, 'FP': 332, 'FN': 106}"
"{'TP': 799, 'TN': 571, 'FP': 322, 'FN': 108}"
"{'TP': 798, 'TN': 577, 'FP': 316, 'FN': 109}"
"{'TP': 794, 'TN': 580, 'FP': 313, 'FN': 113}"
"{'TP': 794, 'TN': 590, 'FP': 303, 'FN': 113}"
